2.5058782609255793e-12	2.5060235422106986e-12	2.5175979055170048e-12	2.505875432312405e-12	2.5072867617129603e-12	5.369491287589147e-10	2.5129606007115136e-12	2.4917489306834578e-12	14060.493535898066	0.00028472845107610284	2.503237622101076e-12	100.27178449680838	2.2504982602414772e-7	7.60813018906321e-7	7.798939659790692e-14	99.56261087925994
2.498885990587209e-12	2.5202198516968615e-12	2.505903534612148e-12	2.5057920283837208e-12	2.508575021989961e-12	2.4997896119019133e-12	0.0011388361688671389	0.00032055271801816233	14064.239635859418	2.5174853818827903e-12	2.5058536765419272e-12	99.41773140781797	100.00000022508404	99.74312749197512	9.199424398856845e-8	49.99999995649389
2.5058754423636835e-12	2.5058070087210065e-12	2.5059035346121223e-12	5.423586719005217e-10	2.5059533952171866e-12	2.52035193711502e-12	2.5059316276391966e-12	2.5125237297953615e-12	0.002847341680041539	5.011762103453502e-12	0.0008545631982857554	0.027556387998022736	1.2132011121040956e-7	50.000000046119425	7.809237220172178e-14	7.800155727494318e-14
2.5058754423636835e-12	2.4993181491085837e-12	8.340229927257903e-10	5.0118520361369104e-12	2.505869912486159e-12	6.056421381489402e-9	0.0011868762003601624	5.011852049257081e-12	14068.426926264612	14060.490688591206	2.5057835399205105e-12	99.74312703461902	100.18578773344649	99.99999987911758	6.88070124614175e-8	100.00000008946598
2.5058798583532553e-12	5.011762090333797e-12	2.5059035346122e-12	2.5059035346121223e-12	2.5060235422106986e-12	2.512466213309215e-12	2.5006627955905837e-12	2.5058798583532553e-12	0.0028474332447160967	2.505926021382451e-12	0.0008545631983178188	99.9999999281075	100.28507976668656	100.00861034452596	100.78695800838564	7.798943412989355e-14
2.5111662354856677e-12	2.5059272115668034e-12	2.5058937862815207e-12	2.5058810484630064e-12	2.505869912486159e-12	2.5058926444980133e-12	2.498885990587209e-12	2.5054583696784684e-12	2.485924801390577e-12	14064.238212293338	14065.00640572369	99.42254066763373	0.2665780344374831	7.562878407262963e-6	99.9084406277387	100.02755638807932
2.5129606007115136e-12	2.506348838570487e-12	2.526205745317898e-12	2.5059035346121223e-12	2.5059035346117604e-12	2.5202198516968615e-12	9.683659653091866e-10	4.709598107398624e-5	2.508575021989961e-12	2.5045216600839864e-12	2.5058824415555902e-12	100.01182608657979	0.003214745554146908	100.008610344601	9.563762127617718e-7	100.58226859222933
2.512401594660901e-12	2.504667260818762e-12	2.503237622101076e-12	2.5072867617129603e-12	2.5059246280608414e-12	2.5055824712121426e-12	7.222394600719741e-8	2.5054583696784684e-12	0.0002847376873081846	2.491619826290896e-12	0.0011388097254100226	99.74312749196997	99.99999953377068	100.00744982122772	7.794963050859664e-14	0.2999999078483404
2.5059908252006507e-12	2.506348838570487e-12	2.5057835399205105e-12	2.52035193711502e-12	2.5058781499118665e-12	2.5125237297953615e-12	2.5058451250593158e-12	2.5054898696960416e-12	14065.007829327204	8.340229927257903e-10	0.0006165564142530858	99.99999954265813	99.85810535108001	100.2876167365702	99.98247057551853	0.0008224610520272881
2.505961947317366e-12	2.5063173169851617e-12	2.505903534612381e-12	2.513455460181316e-12	2.5058517185994203e-12	2.5058463241585555e-12	2.5093409264725104e-12	2.4989413622853275e-12	2.5063698345609157e-12	1.8951536015897482e-7	1.242694264021819e-9	99.71492023332961	100.01606016588629	0.28507976666307067	7.59838087165055e-8	7.809257788810151e-14
2.5024754914356323e-12	2.5129045904117902e-12	2.5054374083692155e-12	2.5059266919159935e-12	2.5109670504297337e-12	2.5129606007115136e-12	2.505044832531264e-12	8.922480775746839e-10	0.0034168890966290067	14068.423794350525	0.0005222492433384212	0.009213034042393885	0.0034688741852818873	4.573147390848846e-7	99.98817391342024	99.983292810924
2.5067627488086144e-12	2.5129606007115136e-12	2.503390647931708e-12	2.5059035346117087e-12	2.505849064913439e-12	4.362699093158776e-8	1.7483169779979614e-7	0.0005695582623217002	2.506224680511193e-12	2.506347088425211e-12	2.5054374083692155e-12	100.00346887500359	99.98850377799812	7.277396491791305e-8	4.661890638047513e-7	2.3339293728095735e-7
2.5059197721710364e-12	2.5058463241585555e-12	2.5055824712121426e-12	2.5054601388440907e-12	2.5063698345609157e-12	2.5058872990025886e-12	2.5064272268554577e-12	0.0026100973119319785	0.0005696314999917133	0.0011386606184634448	2.503390647931708e-12	100.00346887529312	4.986015610493674e-7	100.14189464892003	2.623408579873519e-7	2.333929439440304e-7
2.505380041912875e-12	2.5058926444980133e-12	2.5058451250593158e-12	2.5059039534807715e-12	2.5084214712306417e-12	2.5058872990025886e-12	0.0005335545899194658	2.5024754914356323e-12	0.000818126594605512	0.0011386593639041741	2.613012086323499e-9	2.2601468763131023e-7	0.19999984762661796	0.2568725080189868	100.28761673661037	99.99999993208074
2.5058418187605306e-12	2.5093409264725104e-12	2.5058687223834906e-12	2.5059039534857863e-12	2.508157581383831e-12	0.0011388485614818504	1.2482203932225947e-9	9.512454272443666e-10	2.4989413622853275e-12	2.5058937862815207e-12	0.2876169618212744	1.9348743235045996e-7	99.99999904359521	0.437388226108916	2.2511257087199187e-7	0.027556387932883862
2.510944472998316e-12	2.5125237297953874e-12	2.5129045904117902e-12	2.5059132830693085e-12	9.026170317111717e-10	0.0011387998058015904	2.5057835399205105e-12	5.369491287589147e-10	0.0011388348881592777	6.056421381424789e-9	0.4373882261125778	99.714920233333	100.57745933233177	7.800149093999771e-14	8.94623666644216e-7	100.09155937226134
